bin_low_edge, bin_center, fitted_data, total_model, Nnbb, K40, K42, Co60, Ac228, Bi212Tl208, Pb214Bi214, alpha
3420, 3427.5, 4, 5.33308, 0, 0, 0.00460085, 0, 0, 0.022899, 0, 5.30558
3435, 3442.5, 4, 5.814, 0, 0, 0.462715, 0, 0, 0.0212408, 0, 5.33004
3450, 3457.5, 3, 5.39097, 0, 0, 0.0135815, 0, 0, 0.0201353, 0, 5.35726
3465, 3472.5, 6, 5.67941, 0, 0, 0, 0, 0, 0.294844, 0, 5.38457
3480, 3487.5, 7, 5.42239, 0, 0, 0, 0, 0, 0.0142921, 0, 5.4081
3495, 3502.5, 4, 5.44699, 0, 0, 0, 0, 0, 0.0112126, 0, 5.43578
3510, 3517.5, 3, 5.47651, 0, 0, 0, 0, 0, 0.0118443, 0, 5.46467
3525, 3532.5, 3, 5.50394, 0, 0, 0, 0, 0, 0.0101861, 0, 5.49375
3540, 3547.5, 1, 5.53221, 0, 0, 0, 0, 0, 0.00947544, 0, 5.52274
3555, 3562.5, 8, 5.56136, 0, 0, 0, 0, 0, 0.00781724, 0, 5.55354
3570, 3577.5, 4, 5.58928, 0, 0, 0, 0, 0, 0.00536942, 0, 5.58391
3585, 3592.5, 8, 5.62132, 0, 0, 0, 0, 0, 0.00639592, 0, 5.61492
3600, 3607.5, 6, 5.64867, 0, 0, 0, 0, 0, 0.0045798, 0, 5.64409
3615, 3622.5, 5, 5.68067, 0, 0, 0, 0, 0, 0.00434291, 0, 5.67633
3630, 3637.5, 9, 5.71317, 0, 0, 0, 0, 0, 0.00323744, 0, 5.70993
3645, 3652.5, 5, 5.74686, 0, 0, 0, 0, 0, 0.00347433, 0, 5.74338
3660, 3667.5, 7, 5.78077, 0, 0, 0, 0, 0, 0.00323744, 0, 5.77753
3675, 3682.5, 7, 5.81417, 0, 0, 0, 0, 0, 0.00268471, 0, 5.81148
3690, 3697.5, 8, 5.85052, 0, 0, 0, 0, 0, 0.00347433, 0, 5.84705
3705, 3712.5, 6, 5.92899, 0, 0, 0, 0, 0, 0.0446925, 0, 5.88429
3720, 3727.5, 7, 5.92172, 0, 0, 0, 0, 0, 0.00110547, 0, 5.92061
3735, 3742.5, 5, 5.96207, 0, 0, 0, 0, 0, 0.00118443, 0, 5.96088
3750, 3757.5, 8, 5.99773, 0, 0, 0, 0, 0, 0.00102651, 0, 5.9967
3765, 3772.5, 9, 6.03657, 0, 0, 0, 0, 0, 0.000631696, 0, 6.03594
3780, 3787.5, 6, 6.07879, 0, 0, 0, 0, 0, 0.00134235, 0, 6.07745
3795, 3802.5, 6, 6.12213, 0, 0, 0, 0, 0, 0.00078962, 0, 6.12134
3810, 3817.5, 5, 6.16311, 0, 0, 0, 0, 0, 0.000157924, 0, 6.16295
3825, 3832.5, 4, 6.20802, 0, 0, 0, 0, 0, 0.000157924, 0, 6.20787
3840, 3847.5, 4, 6.24941, 0, 0, 0, 0, 0, 0.000473772, 0, 6.24894
3855, 3862.5, 4, 6.29805, 0, 0, 0, 0, 0, 0.000473772, 0, 6.29758
3870, 3877.5, 7, 6.34762, 0, 0, 0, 0, 0, 0.000157924, 0, 6.34746
3885, 3892.5, 6, 6.39525, 0, 0, 0, 0, 0, 0.000473772, 0, 6.39478
3900, 3907.5, 3, 6.44307, 0, 0, 0, 0, 0, 0.000315848, 0, 6.44275
3915, 3922.5, 7, 6.49696, 0, 0, 0, 0, 0, 0.000473772, 0, 6.49648
3930, 3937.5, 6, 6.54763, 0, 0, 0, 0, 0, 0.000315848, 0, 6.54731
3945, 3952.5, 3, 6.60296, 0, 0, 0, 0, 0, 0.00142132, 0, 6.60154
3960, 3967.5, 4, 6.66257, 0, 0, 0, 0, 0, 0.00371121, 0, 6.65885
3975, 3982.5, 7, 6.71644, 0, 0, 0, 0, 0, 7.8962e-05, 0, 6.71637
3990, 3997.5, 11, 6.77567, 0, 0, 0, 0, 0, 0.000236886, 0, 6.77544
4005, 4012.5, 10, 6.83476, 0, 0, 0, 0, 0, 0, 0, 6.83476
4020, 4027.5, 12, 6.89906, 0, 0, 0, 0, 0, 0, 0, 6.89906
4035, 4042.5, 4, 6.96501, 0, 0, 0, 0, 0, 7.8962e-05, 0, 6.96493
4050, 4057.5, 10, 7.02896, 0, 0, 0, 0, 0, 0, 0, 7.02896
4065, 4072.5, 4, 7.10237, 0, 0, 0, 0, 0, 0, 0, 7.10237
4080, 4087.5, 6, 7.17203, 0, 0, 0, 0, 0, 0.000157924, 0, 7.17187
4095, 4102.5, 5, 7.25121, 0, 0, 0, 0, 0, 7.8962e-05, 0, 7.25113
4110, 4117.5, 6, 7.32659, 0, 0, 0, 0, 0, 7.8962e-05, 0, 7.32651
4125, 4132.5, 5, 7.40348, 0, 0, 0, 0, 0, 0, 0, 7.40348
4140, 4147.5, 7, 7.48511, 0, 0, 0, 0, 0, 7.8962e-05, 0, 7.48503
4155, 4162.5, 7, 7.57436, 0, 0, 0, 0, 0, 7.8962e-05, 0, 7.57428
4170, 4177.5, 6, 7.65875, 0, 0, 0, 0, 0, 0.000157924, 0, 7.65859
4185, 4192.5, 8, 7.75582, 0, 0, 0, 0, 0, 0, 0, 7.75582
4200, 4207.5, 11, 7.84605, 0, 0, 0, 0, 0, 0, 0, 7.84605
4215, 4222.5, 8, 7.94971, 0, 0, 0, 0, 0, 0, 0, 7.94971
4230, 4237.5, 17, 8.05035, 0, 0, 0, 0, 0, 0, 0, 8.05035
4245, 4252.5, 5, 8.1591, 0, 0, 0, 0, 0, 0, 0, 8.1591
4260, 4267.5, 6, 8.27252, 0, 0, 0, 0, 0, 0, 0, 8.27252
4275, 4282.5, 13, 8.39586, 0, 0, 0, 0, 0, 0, 0, 8.39586
4290, 4297.5, 5, 8.51419, 0, 0, 0, 0, 0, 7.8962e-05, 0, 8.51412
4305, 4312.5, 12, 8.64338, 0, 0, 0, 0, 0, 0, 0, 8.64338
4320, 4327.5, 10, 8.7792, 0, 0, 0, 0, 0, 0, 0, 8.7792
4335, 4342.5, 12, 8.92058, 0, 0, 0, 0, 0, 0, 0, 8.92058
4350, 4357.5, 8, 9.0666, 0, 0, 0, 0, 0, 7.8962e-05, 0, 9.06652
4365, 4372.5, 8, 9.22168, 0, 0, 0, 0, 0, 0, 0, 9.22168
4380, 4387.5, 13, 9.386, 0, 0, 0, 0, 0, 0, 0, 9.386
4395, 4402.5, 14, 9.56008, 0, 0, 0, 0, 0, 0, 0, 9.56008
4410, 4417.5, 9, 9.74889, 0, 0, 0, 0, 0, 0, 0, 9.74889
4425, 4432.5, 15, 9.93694, 0, 0, 0, 0, 0, 0, 0, 9.93694
4440, 4447.5, 17, 10.1374, 0, 0, 0, 0, 0, 0, 0, 10.1374
4455, 4462.5, 12, 10.3637, 0, 0, 0, 0, 0, 0, 0, 10.3637
4470, 4477.5, 9, 10.5945, 0, 0, 0, 0, 0, 0, 0, 10.5945
4485, 4492.5, 6, 10.8308, 0, 0, 0, 0, 0, 0, 0, 10.8308
4500, 4507.5, 10, 11.0895, 0, 0, 0, 0, 0, 0, 0, 11.0895
4515, 4522.5, 6, 11.3751, 0, 0, 0, 0, 0, 0, 0, 11.3751
4530, 4537.5, 13, 11.6942, 0, 0, 0, 0, 0, 0, 0, 11.6942
4545, 4552.5, 13, 12.0627, 0, 0, 0, 0, 0, 0, 0, 12.0627
4560, 4567.5, 14, 12.5138, 0, 0, 0, 0, 0, 0, 0, 12.5138
4575, 4582.5, 15, 12.8298, 0, 0, 0, 0, 0, 0, 0, 12.8298
4590, 4597.5, 8, 13.1418, 0, 0, 0, 0, 0, 0, 0, 13.1418
4605, 4612.5, 20, 13.6007, 0, 0, 0, 0, 0, 0, 0, 13.6007
4620, 4627.5, 11, 14.1396, 0, 0, 0, 0, 0, 0, 0, 14.1396
4635, 4642.5, 13, 14.7601, 0, 0, 0, 0, 0, 0, 0, 14.7601
4650, 4657.5, 20, 15.402, 0, 0, 0, 0, 0, 0, 0, 15.402
4665, 4672.5, 18, 15.6746, 0, 0, 0, 0, 0, 0, 0, 15.6746
4680, 4687.5, 12, 15.9031, 0, 0, 0, 0, 0, 0, 0, 15.9031
4695, 4702.5, 22, 16.7486, 0, 0, 0, 0, 0, 0, 0, 16.7486
4710, 4717.5, 13, 18.03, 0, 0, 0, 0, 0, 0, 0, 18.03
4725, 4732.5, 18, 20.1214, 0, 0, 0, 0, 0, 0, 0, 20.1214
4740, 4747.5, 28, 24.4689, 0, 0, 0, 0, 0, 0, 0, 24.4689
4755, 4762.5, 29, 24.8932, 0, 0, 0, 0, 0, 0, 0, 24.8932
4770, 4777.5, 24, 18.4371, 0, 0, 0, 0, 0, 0, 0, 18.4371
4785, 4792.5, 14, 19.1893, 0, 0, 0, 0, 0, 0, 0, 19.1893
4800, 4807.5, 15, 20.0625, 0, 0, 0, 0, 0, 0, 0, 20.0625
4815, 4822.5, 23, 21.0179, 0, 0, 0, 0, 0, 0, 0, 21.0179
4830, 4837.5, 21, 22.0759, 0, 0, 0, 0, 0, 0, 0, 22.0759
4845, 4852.5, 27, 23.2276, 0, 0, 0, 0, 0, 0, 0, 23.2276
4860, 4867.5, 28, 24.496, 0, 0, 0, 0, 0, 0, 0, 24.496
4875, 4882.5, 27, 25.9082, 0, 0, 0, 0, 0, 0, 0, 25.9082
4890, 4897.5, 25, 27.4722, 0, 0, 0, 0, 0, 0, 0, 27.4722
4905, 4912.5, 30, 29.2282, 0, 0, 0, 0, 0, 0, 0, 29.2282
4920, 4927.5, 30, 31.1887, 0, 0, 0, 0, 0, 0, 0, 31.1887
4935, 4942.5, 42, 33.406, 0, 0, 0, 0, 0, 0, 0, 33.406
4950, 4957.5, 38, 35.9034, 0, 0, 0, 0, 0, 0, 0, 35.9034
4965, 4972.5, 48, 38.7563, 0, 0, 0, 0, 0, 0, 0, 38.7563
4980, 4987.5, 30, 42.0024, 0, 0, 0, 0, 0, 0, 0, 42.0024
4995, 5002.5, 73, 45.7776, 0, 0, 0, 0, 0, 0, 0, 45.7776
5010, 5017.5, 47, 50.1316, 0, 0, 0, 0, 0, 0, 0, 50.1316
5025, 5032.5, 58, 55.228, 0, 0, 0, 0, 0, 0, 0, 55.228
5040, 5047.5, 67, 61.2449, 0, 0, 0, 0, 0, 0, 0, 61.2449
5055, 5062.5, 76, 68.4145, 0, 0, 0, 0, 0, 0, 0, 68.4145
5070, 5077.5, 70, 77.0591, 0, 0, 0, 0, 0, 0, 0, 77.0591
5085, 5092.5, 89, 87.5836, 0, 0, 0, 0, 0, 0, 0, 87.5836
5100, 5107.5, 91, 100.617, 0, 0, 0, 0, 0, 0, 0, 100.617
5115, 5122.5, 124, 116.917, 0, 0, 0, 0, 0, 0, 0, 116.917
5130, 5137.5, 109, 135.55, 0, 0, 0, 0, 0, 0, 0, 135.55
5145, 5152.5, 140, 147.368, 0, 0, 0, 0, 0, 0, 0, 147.368
5160, 5167.5, 134, 137.017, 0, 0, 0, 0, 0, 0, 0, 137.017
5175, 5182.5, 124, 110.805, 0, 0, 0, 0, 0, 0, 0, 110.805
5190, 5197.5, 93, 88.1413, 0, 0, 0, 0, 0, 0, 0, 88.1413
5205, 5212.5, 69, 71.546, 0, 0, 0, 0, 0, 0, 0, 71.546
5220, 5227.5, 41, 41.5401, 0, 0, 0, 0, 0, 0, 0, 41.5401
5235, 5242.5, 16, 16.7396, 0, 0, 0, 0, 0, 0, 0, 16.7396
5250, 5257.5, 3, 1.21064, 0, 0, 0, 0, 0, 0, 0, 1.21064
5265, 5272.5, 1, 0.274248, 0, 0, 0, 0, 0, 0, 0, 0.274248
5280, 5287.5, 1, 0.315541, 0, 0, 0, 0, 0, 0, 0, 0.315541
5295, 5302.5, 0, 0.367828, 0, 0, 0, 0, 0, 0, 0, 0.367828
5310, 5317.5, 1, 0.434245, 0, 0, 0, 0, 0, 0, 0, 0.434245
5325, 5332.5, 0, 0.520537, 0, 0, 0, 0, 0, 0, 0, 0.520537
5340, 5347.5, 0, 0.635521, 0, 0, 0, 0, 0, 0, 0, 0.635521
5355, 5362.5, 1, 0.784959, 0, 0, 0, 0, 0, 0, 0, 0.784959
5370, 5377.5, 1, 0.865861, 0, 0, 0, 0, 0, 0, 0, 0.865861
5385, 5392.5, 0, 0.703868, 0, 0, 0, 0, 0, 0, 0, 0.703868
5400, 5407.5, 1, 0.741642, 0, 0, 0, 0, 0, 0, 0, 0.741642
5415, 5422.5, 0, 1.09278, 0, 0, 0, 0, 0, 0, 0, 1.09278
5430, 5437.5, 1, 1.81898, 0, 0, 0, 0, 0, 0, 0, 1.81898
5445, 5452.5, 1, 3.62586, 0, 0, 0, 0, 0, 0, 0, 3.62586
5460, 5467.5, 0, 4.61206, 0, 0, 0, 0, 0, 0, 0, 4.61206
5475, 5482.5, 1, 0.099219, 0, 0, 0, 0, 0, 0, 0, 0.099219
5490, 5497.5, 0, 0.0223414, 0, 0, 0, 0, 0, 0, 0, 0.0223414
5505, 5512.5, 1, 0.0237722, 0, 0, 0, 0, 0, 0, 0, 0.0237722
5520, 5527.5, 0, 0.0252803, 0, 0, 0, 0, 0, 0, 0, 0.0252803
5535, 5542.5, 0, 0.0270016, 0, 0, 0, 0, 0, 0, 0, 0.0270016
5550, 5557.5, 1, 0.0288524, 0, 0, 0, 0, 0, 0, 0, 0.0288524
5565, 5572.5, 0, 0.0309171, 0, 0, 0, 0, 0, 0, 0, 0.0309171
5580, 5587.5, 0, 0.0332364, 0, 0, 0, 0, 0, 0, 0, 0.0332364
5595, 5602.5, 0, 0.0358145, 0, 0, 0, 0, 0, 0, 0, 0.0358145
5610, 5617.5, 0, 0.0387502, 0, 0, 0, 0, 0, 0, 0, 0.0387502
5625, 5632.5, 0, 0.0420092, 0, 0, 0, 0, 0, 0, 0, 0.0420092
5640, 5647.5, 0, 0.0457643, 0, 0, 0, 0, 0, 0, 0, 0.0457643
5655, 5662.5, 1, 0.0499541, 0, 0, 0, 0, 0, 0, 0, 0.0499541
5670, 5677.5, 1, 0.0548105, 0, 0, 0, 0, 0, 0, 0, 0.0548105
5685, 5692.5, 0, 0.0604161, 0, 0, 0, 0, 0, 0, 0, 0.0604161
5700, 5707.5, 0, 0.0668667, 0, 0, 0, 0, 0, 0, 0, 0.0668667
5715, 5722.5, 0, 0.0744741, 0, 0, 0, 0, 0, 0, 0, 0.0744741
5730, 5737.5, 0, 0.0833445, 0, 0, 0, 0, 0, 0, 0, 0.0833445
5745, 5752.5, 0, 0.09397, 0, 0, 0, 0, 0, 0, 0, 0.09397
5760, 5767.5, 1, 0.106547, 0, 0, 0, 0, 0, 0, 0, 0.106547
5775, 5782.5, 0, 0.121963, 0, 0, 0, 0, 0, 0, 0, 0.121963
5790, 5797.5, 1, 0.140815, 0, 0, 0, 0, 0, 0, 0, 0.140815
5805, 5812.5, 0, 0.164474, 0, 0, 0, 0, 0, 0, 0, 0.164474
5820, 5827.5, 0, 0.194362, 0, 0, 0, 0, 0, 0, 0, 0.194362
5835, 5842.5, 0, 0.233006, 0, 0, 0, 0, 0, 0, 0, 0.233006
5850, 5857.5, 1, 0.284266, 0, 0, 0, 0, 0, 0, 0, 0.284266
5865, 5872.5, 1, 0.353925, 0, 0, 0, 0, 0, 0, 0, 0.353925
5880, 5887.5, 0, 0.433781, 0, 0, 0, 0, 0, 0, 0, 0.433781
5895, 5902.5, 0, 0.418232, 0, 0, 0, 0, 0, 0, 0, 0.418232
5910, 5917.5, 1, 0.35201, 0, 0, 0, 0, 0, 0, 0, 0.35201
5925, 5932.5, 1, 0.470607, 0, 0, 0, 0, 0, 0, 0, 0.470607
5940, 5947.5, 0, 0.766709, 0, 0, 0, 0, 0, 0, 0, 0.766709
5955, 5962.5, 0, 1.47279, 0, 0, 0, 0, 0, 0, 0, 1.47279
5970, 5977.5, 0, 2.75548, 0, 0, 0, 0, 0, 0, 0, 2.75548
5985, 5992.5, 0, 0.302802, 0, 0, 0, 0, 0, 0, 0, 0.302802
6000, 6007.5, 0, 0.000945302, 0, 0, 0, 0, 0, 0, 0, 0.000945302
6015, 6022.5, 1, 0.0009569, 0, 0, 0, 0, 0, 0, 0, 0.0009569
6030, 6037.5, 0, 0.000966799, 0, 0, 0, 0, 0, 0, 0, 0.000966799
6045, 6052.5, 0, 0.000976282, 0, 0, 0, 0, 0, 0, 0, 0.000976282
6060, 6067.5, 0, 0.000994901, 0, 0, 0, 0, 0, 0, 0, 0.000994901
6075, 6082.5, 0, 0.00100674, 0, 0, 0, 0, 0, 0, 0, 0.00100674
6090, 6097.5, 0, 0.00101972, 0, 0, 0, 0, 0, 0, 0, 0.00101972
6105, 6112.5, 0, 0.00103982, 0, 0, 0, 0, 0, 0, 0, 0.00103982
6120, 6127.5, 0, 0.00105511, 0, 0, 0, 0, 0, 0, 0, 0.00105511
6135, 6142.5, 0, 0.00106713, 0, 0, 0, 0, 0, 0, 0, 0.00106713
6150, 6157.5, 0, 0.00108238, 0, 0, 0, 0, 0, 0, 0, 0.00108238
6165, 6172.5, 0, 0.00109933, 0, 0, 0, 0, 0, 0, 0, 0.00109933
6180, 6187.5, 0, 0.00111933, 0, 0, 0, 0, 0, 0, 0, 0.00111933
6195, 6202.5, 0, 0.00113681, 0, 0, 0, 0, 0, 0, 0, 0.00113681
6210, 6217.5, 0, 0.00114838, 0, 0, 0, 0, 0, 0, 0, 0.00114838
6225, 6232.5, 0, 0.00117611, 0, 0, 0, 0, 0, 0, 0, 0.00117611
6240, 6247.5, 0, 0.00119082, 0, 0, 0, 0, 0, 0, 0, 0.00119082
6255, 6262.5, 0, 0.00121652, 0, 0, 0, 0, 0, 0, 0, 0.00121652
6270, 6277.5, 0, 0.00123524, 0, 0, 0, 0, 0, 0, 0, 0.00123524
6285, 6292.5, 0, 0.00125773, 0, 0, 0, 0, 0, 0, 0, 0.00125773
6300, 6307.5, 1, 0.00127911, 0, 0, 0, 0, 0, 0, 0, 0.00127911
6315, 6322.5, 0, 0.00130321, 0, 0, 0, 0, 0, 0, 0, 0.00130321
6330, 6337.5, 0, 0.00132856, 0, 0, 0, 0, 0, 0, 0, 0.00132856
6345, 6352.5, 0, 0.00135278, 0, 0, 0, 0, 0, 0, 0, 0.00135278
6360, 6367.5, 0, 0.00138165, 0, 0, 0, 0, 0, 0, 0, 0.00138165
6375, 6382.5, 0, 0.00140763, 0, 0, 0, 0, 0, 0, 0, 0.00140763
6390, 6397.5, 0, 0.00143828, 0, 0, 0, 0, 0, 0, 0, 0.00143828
6405, 6412.5, 0, 0.00146348, 0, 0, 0, 0, 0, 0, 0, 0.00146348
6420, 6427.5, 0, 0.00149701, 0, 0, 0, 0, 0, 0, 0, 0.00149701
6435, 6442.5, 0, 0.00153195, 0, 0, 0, 0, 0, 0, 0, 0.00153195
6450, 6457.5, 0, 0.00156051, 0, 0, 0, 0, 0, 0, 0, 0.00156051
6465, 6472.5, 0, 0.00159189, 0, 0, 0, 0, 0, 0, 0, 0.00159189
6480, 6487.5, 0, 0.00163527, 0, 0, 0, 0, 0, 0, 0, 0.00163527
6495, 6502.5, 0, 0.00167164, 0, 0, 0, 0, 0, 0, 0, 0.00167164
6510, 6517.5, 1, 0.00170659, 0, 0, 0, 0, 0, 0, 0, 0.00170659
6525, 6532.5, 0, 0.00175218, 0, 0, 0, 0, 0, 0, 0, 0.00175218
6540, 6547.5, 0, 0.00179176, 0, 0, 0, 0, 0, 0, 0, 0.00179176
6555, 6562.5, 0, 0.00183629, 0, 0, 0, 0, 0, 0, 0, 0.00183629
6570, 6577.5, 0, 0.00189194, 0, 0, 0, 0, 0, 0, 0, 0.00189194
6585, 6592.5, 0, 0.00194161, 0, 0, 0, 0, 0, 0, 0, 0.00194161
6600, 6607.5, 0, 0.00198337, 0, 0, 0, 0, 0, 0, 0, 0.00198337
6615, 6622.5, 0, 0.00203604, 0, 0, 0, 0, 0, 0, 0, 0.00203604
6630, 6637.5, 0, 0.00209323, 0, 0, 0, 0, 0, 0, 0, 0.00209323
6645, 6652.5, 1, 0.00215991, 0, 0, 0, 0, 0, 0, 0, 0.00215991
6660, 6667.5, 0, 0.00221435, 0, 0, 0, 0, 0, 0, 0, 0.00221435
6675, 6682.5, 0, 0.00227865, 0, 0, 0, 0, 0, 0, 0, 0.00227865
6690, 6697.5, 0, 0.00234722, 0, 0, 0, 0, 0, 0, 0, 0.00234722
6705, 6712.5, 0, 0.00242089, 0, 0, 0, 0, 0, 0, 0, 0.00242089
6720, 6727.5, 0, 0.00248789, 0, 0, 0, 0, 0, 0, 0, 0.00248789
6735, 6742.5, 1, 0.00257035, 0, 0, 0, 0, 0, 0, 0, 0.00257035
6750, 6757.5, 0, 0.00265601, 0, 0, 0, 0, 0, 0, 0, 0.00265601
6765, 6772.5, 0, 0.00274409, 0, 0, 0, 0, 0, 0, 0, 0.00274409
6780, 6787.5, 0, 0.00284185, 0, 0, 0, 0, 0, 0, 0, 0.00284185
6795, 6802.5, 0, 0.00293111, 0, 0, 0, 0, 0, 0, 0, 0.00293111
6810, 6817.5, 0, 0.00303238, 0, 0, 0, 0, 0, 0, 0, 0.00303238
6825, 6832.5, 0, 0.00313836, 0, 0, 0, 0, 0, 0, 0, 0.00313836
6840, 6847.5, 0, 0.00326491, 0, 0, 0, 0, 0, 0, 0, 0.00326491
6855, 6862.5, 0, 0.00341031, 0, 0, 0, 0, 0, 0, 0, 0.00341031
6870, 6877.5, 0, 0.00357802, 0, 0, 0, 0, 0, 0, 0, 0.00357802
6885, 6892.5, 0, 0.00363145, 0, 0, 0, 0, 0, 0, 0, 0.00363145
6900, 6907.5, 0, 0.00377079, 0, 0, 0, 0, 0, 0, 0, 0.00377079
6915, 6922.5, 0, 0.00391265, 0, 0, 0, 0, 0, 0, 0, 0.00391265
6930, 6937.5, 0, 0.00407955, 0, 0, 0, 0, 0, 0, 0, 0.00407955
6945, 6952.5, 0, 0.00424433, 0, 0, 0, 0, 0, 0, 0, 0.00424433
6960, 6967.5, 0, 0.00442347, 0, 0, 0, 0, 0, 0, 0, 0.00442347
6975, 6982.5, 0, 0.00461885, 0, 0, 0, 0, 0, 0, 0, 0.00461885
6990, 6997.5, 0, 0.00482963, 0, 0, 0, 0, 0, 0, 0, 0.00482963
7005, 7012.5, 0, 0.00505235, 0, 0, 0, 0, 0, 0, 0, 0.00505235
7020, 7027.5, 0, 0.00527763, 0, 0, 0, 0, 0, 0, 0, 0.00527763
7035, 7042.5, 0, 0.00553269, 0, 0, 0, 0, 0, 0, 0, 0.00553269
7050, 7057.5, 0, 0.00581301, 0, 0, 0, 0, 0, 0, 0, 0.00581301
7065, 7072.5, 0, 0.00610643, 0, 0, 0, 0, 0, 0, 0, 0.00610643
7080, 7087.5, 0, 0.0064256, 0, 0, 0, 0, 0, 0, 0, 0.0064256
7095, 7102.5, 0, 0.00676554, 0, 0, 0, 0, 0, 0, 0, 0.00676554
7110, 7117.5, 0, 0.00713244, 0, 0, 0, 0, 0, 0, 0, 0.00713244
7125, 7132.5, 0, 0.00754811, 0, 0, 0, 0, 0, 0, 0, 0.00754811
7140, 7147.5, 1, 0.00797028, 0, 0, 0, 0, 0, 0, 0, 0.00797028
7155, 7162.5, 0, 0.00845459, 0, 0, 0, 0, 0, 0, 0, 0.00845459
7170, 7177.5, 0, 0.00897187, 0, 0, 0, 0, 0, 0, 0, 0.00897187
7185, 7192.5, 0, 0.00954451, 0, 0, 0, 0, 0, 0, 0, 0.00954451
7200, 7207.5, 0, 0.0101828, 0, 0, 0, 0, 0, 0, 0, 0.0101828
7215, 7222.5, 0, 0.010871, 0, 0, 0, 0, 0, 0, 0, 0.010871
7230, 7237.5, 0, 0.0116452, 0, 0, 0, 0, 0, 0, 0, 0.0116452
7245, 7252.5, 0, 0.0125019, 0, 0, 0, 0, 0, 0, 0, 0.0125019
7260, 7267.5, 0, 0.0134467, 0, 0, 0, 0, 0, 0, 0, 0.0134467
7275, 7282.5, 0, 0.0145219, 0, 0, 0, 0, 0, 0, 0, 0.0145219
7290, 7297.5, 0, 0.0157092, 0, 0, 0, 0, 0, 0, 0, 0.0157092
7305, 7312.5, 0, 0.0170388, 0, 0, 0, 0, 0, 0, 0, 0.0170388
7320, 7327.5, 0, 0.0185759, 0, 0, 0, 0, 0, 0, 0, 0.0185759
7335, 7342.5, 0, 0.0202969, 0, 0, 0, 0, 0, 0, 0, 0.0202969
7350, 7357.5, 0, 0.0222848, 0, 0, 0, 0, 0, 0, 0, 0.0222848
7365, 7372.5, 0, 0.0245393, 0, 0, 0, 0, 0, 0, 0, 0.0245393
7380, 7387.5, 0, 0.0272079, 0, 0, 0, 0, 0, 0, 0, 0.0272079
7395, 7402.5, 0, 0.0302694, 0, 0, 0, 0, 0, 0, 0, 0.0302694
7410, 7417.5, 0, 0.0338525, 0, 0, 0, 0, 0, 0, 0, 0.0338525
7425, 7432.5, 0, 0.0381936, 0, 0, 0, 0, 0, 0, 0, 0.0381936
7440, 7447.5, 0, 0.0433167, 0, 0, 0, 0, 0, 0, 0, 0.0433167
7455, 7462.5, 0, 0.0495417, 0, 0, 0, 0, 0, 0, 0, 0.0495417
7470, 7477.5, 0, 0.0571378, 0, 0, 0, 0, 0, 0, 0, 0.0571378
7485, 7492.5, 0, 0.0665865, 0, 0, 0, 0, 0, 0, 0, 0.0665865
7500, 7507.5, 0, 0.0784725, 0, 0, 0, 0, 0, 0, 0, 0.0784725
7515, 7522.5, 0, 0.0938718, 0, 0, 0, 0, 0, 0, 0, 0.0938718
7530, 7537.5, 0, 0.114044, 0, 0, 0, 0, 0, 0, 0, 0.114044
7545, 7552.5, 1, 0.141404, 0, 0, 0, 0, 0, 0, 0, 0.141404
7560, 7567.5, 0, 0.179595, 0, 0, 0, 0, 0, 0, 0, 0.179595
7575, 7582.5, 1, 0.230275, 0, 0, 0, 0, 0, 0, 0, 0.230275
7590, 7597.5, 1, 0.250053, 0, 0, 0, 0, 0, 0, 0, 0.250053
7605, 7612.5, 0, 0.212855, 0, 0, 0, 0, 0, 0, 0, 0.212855
7620, 7627.5, 0, 0.281035, 0, 0, 0, 0, 0, 0, 0, 0.281035
7635, 7642.5, 0, 0.507157, 0, 0, 0, 0, 0, 0, 0, 0.507157
7650, 7657.5, 1, 1.15908, 0, 0, 0, 0, 0, 0, 0, 1.15908
7665, 7672.5, 0, 0.941181, 0, 0, 0, 0, 0, 0, 0, 0.941181
7680, 7687.5, 0, 0.000415979, 0, 0, 0, 0, 0, 0, 0, 0.000415979
7695, 7702.5, 0, 7.7468e-09, 0, 0, 0, 0, 0, 0, 0, 7.7468e-09
7710, 7717.5, 0, 5.13377e-08, 0, 0, 0, 0, 0, 0, 0, 5.13377e-08
7725, 7732.5, 0, 7.18728e-08, 0, 0, 0, 0, 0, 0, 0, 7.18728e-08
7740, 7747.5, 0, 4.10702e-08, 0, 0, 0, 0, 0, 0, 0, 4.10702e-08
7755, 7762.5, 0, 7.18728e-08, 0, 0, 0, 0, 0, 0, 0, 7.18728e-08
7770, 7777.5, 0, 3.08026e-08, 0, 0, 0, 0, 0, 0, 0, 3.08026e-08
7785, 7792.5, 0, 2.05351e-08, 0, 0, 0, 0, 0, 0, 0, 2.05351e-08
7800, 7807.5, 0, 4.10702e-08, 0, 0, 0, 0, 0, 0, 0, 4.10702e-08
7815, 7822.5, 0, 5.13377e-08, 0, 0, 0, 0, 0, 0, 0, 5.13377e-08
7830, 7837.5, 0, 3.08026e-08, 0, 0, 0, 0, 0, 0, 0, 3.08026e-08
7845, 7852.5, 0, 4.10702e-08, 0, 0, 0, 0, 0, 0, 0, 4.10702e-08
7860, 7867.5, 0, 5.13377e-08, 0, 0, 0, 0, 0, 0, 0, 5.13377e-08
7875, 7882.5, 0, 2.05351e-08, 0, 0, 0, 0, 0, 0, 0, 2.05351e-08
